lat,lon,day,mon,year,pm,alpha,z,temp,chl,id,cruise
44.46,-57.01,15,5,1996,0.74,0.028,50,1.8,4.29,161406,JGOFS96
44.46,-57.01,15,5,1996,0.47,0.017,30,2.7,2.94,161408,JGOFS96
44.46,-57.01,15,5,1996,1.36,0.032,10,3.5,0.9,161410,JGOFS96
47.04,-52.54,16,5,1996,0.65,0.032,50,-0.2,2.52,161423,JGOFS96
47.04,-52.54,16,5,1996,1.17,0.031,30,1.4,0.49,161424,JGOFS96
47.04,-52.54,16,5,1996,1.28,0.038,10,1.4,0.46,161425,JGOFS96
50.33,-52.87,17,5,1996,0.61,0.029,50,-0.6,1.04,161437,JGOFS96
50.33,-52.87,17,5,1996,1.36,0.023,30,0.8,0.48,161438,JGOFS96
50.33,-52.87,17,5,1996,1.72,0.021,10,0.8,0.44,161439,JGOFS96
53.68,-55.55,18,5,1996,2.13,0.068,50,-1.4,7.91,161451,JGOFS96
53.68,-55.55,18,5,1996,0.76,0.012,30,-1.3,14.55,161452,JGOFS96
53.68,-55.55,18,5,1996,1.68,0.034,10,-1.3,16.23,161453,JGOFS96
54.22,-55.03,18,5,1996,1.32,0.034,10,-0.8,13.14,161468,JGOFS96
54.91,-54.1,19,5,1996,1.23,0.031,30,-1.6,5.74,161480,JGOFS96
54.91,-54.1,19,5,1996,1.48,0.03,20,-1.3,15.57,161481,JGOFS96
54.91,-54.1,19,5,1996,1.55,0.03,10,-1.3,20.13,161482,JGOFS96
55.11,-54.05,19,5,1996,0.99,0.026,10,-1.2,2.29,161494,JGOFS96
55.85,-53.39,20,5,1996,0.92,0.051,40,2.2,0.33,161509,JGOFS96
55.85,-53.39,20,5,1996,1.56,0.042,20,2,4.74,161510,JGOFS96
55.85,-53.39,20,5,1996,1.55,0.037,10,2,5.26,161511,JGOFS96
56.12,-53.13,20,5,1996,0.79,0.034,30,3.1,2.38,161525,JGOFS96
57.37,-51.85,22,5,1996,1.28,0.032,40,3.1,1.73,161537,JGOFS96
57.37,-51.85,22,5,1996,1.5,0.027,20,3.1,1.83,161538,JGOFS96
57.37,-51.85,22,5,1996,1.66,0.038,10,3.1,1.88,161539,JGOFS96
57.78,-51.34,22,5,1996,1.13,0.035,10,3.1,1.66,161551,JGOFS96
60.19,-48.76,24,5,1996,1.21,0.077,50,4,1.73,161564,JGOFS96
60.19,-48.76,24,5,1996,1.63,0.047,30,3.1,1.43,161565,JGOFS96
60.19,-48.76,24,5,1996,1.55,0.041,10,2.8,1.59,161566,JGOFS96
60.37,-48.45,24,5,1996,0.9,0.039,10,-0.1,5.5,161579,JGOFS96
59.06,-49.95,25,5,1996,1.79,0.069,50,3.9,1,161591,JGOFS96
59.06,-49.95,25,5,1996,1.55,0.042,30,3.9,1.33,161592,JGOFS96
59.06,-49.95,25,5,1996,2.73,0.041,10,4.2,1.4,161593,JGOFS96
58.63,-50.41,25,5,1996,1.51,0.055,40,4,1.12,161605,JGOFS96
55.11,-54.13,27,5,1996,1.23,0.045,30,0.1,0.92,161617,JGOFS96
55.11,-54.13,27,5,1996,2.03,0.048,20,0.3,1.99,161618,JGOFS96
55.11,-54.13,27,5,1996,1.88,0.043,10,0.4,4.94,161619,JGOFS96
54.76,-54.47,27,5,1996,1.68,0.04,30,-1,13.81,161631,JGOFS96
52.38,-54.84,29,5,1996,1.07,0.049,50,-0.3,3.87,161643,JGOFS96
52.38,-54.84,29,5,1996,1.45,0.03,30,-0.2,5.13,161644,JGOFS96
52.38,-54.84,29,5,1996,1.24,0.032,10,-0.1,2.09,161645,JGOFS96
51.59,-56.41,29,5,1996,1.17,0.04,30,0.6,2.48,161657,JGOFS96
49.45,-59.52,30,5,1996,1.03,0.067,30,1.3,0.69,161669,JGOFS96
49.45,-59.52,30,5,1996,1.21,0.03,20,2.2,1.21,161670,JGOFS96
49.45,-59.52,30,5,1996,0.43,0.009,10,3.8,1.65,161671,JGOFS96
48.62,-59.68,30,5,1996,3.06,0.035,10,4.2,0.63,161683,JGOFS96
48.28,-49.03,7,7,1995,2.12,0.033,1,5,0.19,160418,JGOFS95
48.28,-49.03,7,7,1995,1.4,0.023,35,3.3,0.66,160419,JGOFS95
48.65,-51.88,8,7,1995,2.48,0.033,1,7,0.45,160421,JGOFS95
48.65,-51.88,8,7,1995,1.66,0.047,15,5,0.29,160422,JGOFS95
51.38,-53.82,9,7,1995,0.84,0.124,20,2.9,0.32,160424,JGOFS95
51.38,-53.82,9,7,1995,0.86,0.019,45,-0.7,1.34,160425,JGOFS95
53.68,-55.55,10,7,1995,2.06,0.03,2,4,0.6,160426,JGOFS95
53.68,-55.55,10,7,1995,1.48,0.022,15,2.6,2.53,160427,JGOFS95
55.64,-53.6,11,7,1995,0.67,0.02,2,4.8,3.6,160432,JGOFS95
55.64,-53.6,11,7,1995,1.27,0.027,20,4.7,3.58,160433,JGOFS95
58.22,-50.88,12,7,1995,1.17,0.02,1,5.6,3.38,160438,JGOFS95
58.22,-50.88,12,7,1995,1.97,0.033,20,5.6,3.26,160439,JGOFS95
59.75,-49.19,13,7,1995,0.4,0.018,10,5,3.61,160443,JGOFS95
59.75,-49.19,13,7,1995,0.98,0.019,30,5,3.41,160444,JGOFS95
57.9,-48.27,14,7,1995,1.89,0.038,10,6,1.53,160446,JGOFS95
57.9,-48.27,14,7,1995,1.51,0.019,30,6,2.32,160447,JGOFS95
55.02,-48.24,15,7,1995,1.66,0.03,2,8.6,0.99,160450,JGOFS95
55.02,-48.24,15,7,1995,1.1,0.028,25,7.8,1.31,160451,JGOFS95
51.86,-48.23,16,7,1995,1.62,0.031,10,8.6,0.75,160454,JGOFS95
51.86,-48.23,16,7,1995,1.05,0.025,30,7.3,1.27,160455,JGOFS95
48.26,-48.23,17,7,1995,2.28,0.037,2,7.1,0.16,160458,JGOFS95
48.26,-48.23,17,7,1995,1.9,0.034,35,2.7,0.4,160459,JGOFS95
44.66,-48.23,18,7,1995,3.02,0.043,2,8.1,0.36,160462,JGOFS95
44.66,-48.23,18,7,1995,1.42,0.034,35,4.1,0.97,160463,JGOFS95
40.86,-48.23,19,7,1995,4.92,0.038,10,23.5,0.19,160465,JGOFS95
40.86,-48.23,19,7,1995,2.22,0.061,60,21.9,0.57,160466,JGOFS95
41.97,-57.25,21,7,1995,5.32,0.033,10,22.8,0.18,160469,JGOFS95
41.97,-57.25,21,7,1995,2.48,0.041,45,18,0.72,160470,JGOFS95
42.54,-61.4,22,7,1995,3.91,0.061,2,17.3,0.28,160473,JGOFS95
42.54,-61.4,22,7,1995,1.11,0.016,35,8.8,1.2,160474,JGOFS95
44.27,-63.32,23,7,1995,7.76,0.108,2,15.7,0.2,160476,JGOFS95
44.27,-63.32,23,7,1995,1.25,0.023,30,5.3,1.27,160477,JGOFS95
45.25,-59.08,25,5,1994,6.23,0.075,1,3.4,0.48,133512,JGOFS94
45.25,-59.08,25,5,1994,4.73,0.073,20,2.9,0.62,133513,JGOFS94
45.25,-59.08,25,5,1994,2.24,0.047,40,2.4,0.2,133514,JGOFS94
46.79,-52.49,26,5,1994,1.47,0.028,1,2,0.17,133526,JGOFS94
46.79,-52.49,26,5,1994,0.82,0.03,30,0.8,0.23,133527,JGOFS94
46.79,-52.49,26,5,1994,0.16,0.018,60,0,1.12,133528,JGOFS94
50.86,-51.45,27,5,1994,2.27,0.048,1,0.4,11.56,133540,JGOFS94
50.86,-51.45,27,5,1994,1.95,0.049,10,0.2,11.26,133541,JGOFS94
50.86,-51.45,27,5,1994,0.99,0.043,20,0.2,11.15,133542,JGOFS94
55.18,-51.04,28,5,1994,0.94,0.029,4,0.2,3.2,133543,JGOFS94
55.22,-51.08,28,5,1994,1.22,0.045,4,3.4,1,133544,JGOFS94
55.63,-51.26,28,5,1994,0.75,0.02,4,3.7,1.22,133545,JGOFS94
56.06,-51.72,28,5,1994,0.74,0.02,4,3.4,2.47,133546,JGOFS94
58.15,-50.93,29,5,1994,1.17,0.066,1,3.6,1.07,133558,JGOFS94
58.15,-50.93,29,5,1994,1.45,0.037,20,3.6,1.14,133559,JGOFS94
58.15,-50.93,29,5,1994,2.22,0.075,40,3,0.73,133560,JGOFS94
60.4,-48.6,30,5,1994,0.89,0.041,1,2,2.56,133572,JGOFS94
60.4,-48.6,30,5,1994,0.83,0.061,10,2,1.2,133573,JGOFS94
60.4,-48.6,30,5,1994,0.95,0.051,20,2,0.76,133574,JGOFS94
60.17,-48.67,30,5,1994,1.5,0.042,0,4,0.45,133575,JGOFS94
59.05,-49.93,31,5,1994,0.62,0.034,1,3.6,1.45,133587,JGOFS94
59.05,-49.93,31,5,1994,0.77,0.024,20,3.4,1.66,133588,JGOFS94
59.05,-49.93,31,5,1994,1.51,0.085,40,3.2,0.61,133589,JGOFS94
58.95,-50.07,31,5,1994,0.66,0.023,4,4,1.72,133590,JGOFS94
57.38,-51.78,1,6,1994,2.02,0.059,1,3.6,1.08,133602,JGOFS94
57.38,-51.78,1,6,1994,3.03,0.035,20,3.5,1.04,133603,JGOFS94
57.38,-51.78,1,6,1994,1.63,0.103,40,3.4,0.84,133604,JGOFS94
56.32,-52.9,2,6,1994,1.13,0.032,1,3.6,1.22,133616,JGOFS94
56.32,-52.9,2,6,1994,1.16,0.029,20,3.6,1.14,133617,JGOFS94
56.32,-52.9,2,6,1994,1.55,0.062,40,3,0.36,133618,JGOFS94
56.3,-52.9,2,6,1994,2.3,0.043,0,4,1.15,133619,JGOFS94
55.61,-53.63,3,6,1994,0.76,0.037,1,0.7,2.4,133631,JGOFS94
55.61,-53.63,3,6,1994,0.78,0.033,10,0.7,2.68,133632,JGOFS94
55.61,-53.63,3,6,1994,1.01,0.04,20,0.6,2.44,133633,JGOFS94
55.51,-53.72,3,6,1994,1.91,0.043,0,1.5,3.32,133634,JGOFS94
55.43,-53.79,4,6,1994,0.79,0.036,1,0.4,2.06,133646,JGOFS94
55.43,-53.79,4,6,1994,0.85,0.045,20,0.2,2.05,133647,JGOFS94
55.43,-53.79,4,6,1994,0.87,0.058,30,-0.2,1.51,133648,JGOFS94
55.31,-53.85,4,6,1994,0.89,0.029,4,1,4.7,133649,JGOFS94
54.87,-53.87,5,6,1994,1.07,0.026,1,-0.8,12.06,133661,JGOFS94
54.87,-53.87,5,6,1994,1.12,0.033,10,-0.9,16.42,133662,JGOFS94
54.87,-53.87,5,6,1994,1.02,0.053,20,-1.2,2.83,133663,JGOFS94
54.54,-53.09,5,6,1994,1.26,0.035,0,1,2.66,133664,JGOFS94
54.89,-52.94,6,6,1994,1.25,0.035,1,0,11.44,133676,JGOFS94
54.89,-52.94,6,6,1994,1.73,0.048,5,0,10.88,133677,JGOFS94
54.89,-52.94,6,6,1994,1.63,0.059,10,0,7.79,133678,JGOFS94
54.21,-52.53,6,6,1994,1.04,0.02,4,1,8.64,133679,JGOFS94
51.8,-48.58,8,6,1994,0.97,0.05,1,4.7,4.18,133691,JGOFS94
51.8,-48.58,8,6,1994,1.45,0.038,10,4.7,4.54,133692,JGOFS94
51.8,-48.58,8,6,1994,1.37,0.053,20,4.7,4.77,133693,JGOFS94
51.74,-48.41,8,6,1994,1.45,0.041,4,5,3.55,133694,JGOFS94
52.37,-47.31,9,6,1994,0.77,0.032,4,5,1.43,133706,JGOFS94
40.97,-45.62,4,6,1993,7.19,0.147,40,18.4,0.41,114747,JGOFS93
40.97,-45.62,4,6,1993,14.73,0.191,20,19,0.14,114746,JGOFS93
40.97,-45.62,4,6,1993,12.33,0.208,1,19,0.13,114745,JGOFS93
43.75,-54.32,6,6,1993,1.68,0.083,30,10.8,1.72,114753,JGOFS93
43.75,-54.32,6,6,1993,4.24,0.091,20,13.4,0.82,114752,JGOFS93
43.75,-54.32,6,6,1993,3.28,0.049,1,11.5,0.39,114751,JGOFS93
41.38,-53.4,7,4,1993,6.72,0.125,1,15.7,0.25,99475,WOCE93
41.38,-53.4,7,4,1993,7.27,0.128,20,15.7,0.3,99476,WOCE93
41.38,-53.4,7,4,1993,6.19,0.153,40,15.7,0.26,99477,WOCE93
39.47,-48.57,8,4,1993,8.71,0.157,1,17.7,0.12,99478,WOCE93
39.47,-48.57,8,4,1993,10.84,0.177,20,17.7,0.1,99479,WOCE93
39.47,-48.57,8,4,1993,6.63,0.171,40,17.7,0.1,99480,WOCE93
41.2,-49.55,19,9,1992,1.22,0.133,80,23.4,0.54,112206,JGOFS92
41.2,-49.55,19,9,1992,4.24,0.066,40,24.8,0.17,112205,JGOFS92
41.2,-49.55,19,9,1992,5.52,0.057,1,24.8,0.16,112204,JGOFS92
40.24,-45,20,9,1992,4.3,0.057,40,24.1,0.14,112209,JGOFS92
40.24,-45,20,9,1992,5.86,0.066,20,24,0.14,112208,JGOFS92
40.24,-45,20,9,1992,5.52,0.044,1,24.5,0.2,112207,JGOFS92
40.39,-46.02,17,10,1992,1.55,0.221,80,15.9,0.19,99468,JGOFS92
40.39,-46.02,17,10,1992,4.6,0.093,40,21.4,0.29,99467,JGOFS92
40.39,-46.02,17,10,1992,4.6,0.087,1,21.4,0.28,99466,JGOFS92
43,-49.5,18,10,1992,1.2,0.043,20,5.4,4.83,99471,JGOFS92
43,-49.5,18,10,1992,1.36,0.039,10,5.4,2.91,99470,JGOFS92
43,-49.5,18,10,1992,1.15,0.038,1,5.4,3.05,99469,JGOFS92
43.57,-54.35,19,10,1992,1.25,0.085,40,14,0.47,99474,JGOFS92
43.57,-54.35,19,10,1992,4.42,0.056,20,16.2,0.34,99473,JGOFS92
43.57,-54.35,19,10,1992,4.08,0.084,1,16.2,0.36,99472,JGOFS92
43.73,-54.07,26,4,1991,4.23,0.146,40,2.9,1.74,85817,WOCE91
43.73,-54.07,26,4,1991,4.58,0.117,20,2.9,1.52,85818,WOCE91
43.73,-54.07,26,4,1991,3.35,0.105,1,2.9,1.52,85819,WOCE91
43.08,-50.25,27,4,1991,2.5,0.065,40,0.6,4.07,85830,WOCE91
43.08,-50.25,27,4,1991,3.32,0.096,20,0.7,4.63,85829,WOCE91
43.08,-50.25,27,4,1991,3.01,0.063,1,0.7,4.49,85828,WOCE91
42.75,-50.25,27,4,1991,3.03,0.061,1,-0.1,6.2,85839,WOCE91
42.75,-50.25,27,4,1991,3.01,0.097,20,-0.6,4.63,85840,WOCE91
42.75,-50.25,27,4,1991,3.22,0.065,40,-0.9,1.99,85841,WOCE91
41.54,-50.23,28,4,1991,7.11,0.104,1,12,0.78,85850,WOCE91
41.54,-50.22,28,4,1991,7.36,0.167,20,12,0.9,85851,WOCE91
41.54,-50.23,28,4,1991,3.85,0.084,40,12.1,1.23,85852,WOCE91
39.89,-50.24,29,4,1991,8.41,0.132,1,20.8,0.52,85861,WOCE91
39.89,-50.24,29,4,1991,9.64,0.163,20,20.8,0.5,85862,WOCE91
39.89,-50.24,29,4,1991,9.13,0.153,40,20.8,0.5,85863,WOCE91
59.81,-43.11,22,5,1991,3.54,0.123,1,-1.5,1.8,71275,WOCE91
59.81,-43.11,22,5,1991,3.28,0.166,20,-1.5,1.98,71276,WOCE91
59.81,-43.11,22,5,1991,3.24,0.113,40,-1.5,1.76,71277,WOCE91
59.69,-42.92,22,5,1991,3.34,0.131,1,-1.5,1.58,71286,WOCE91
59.69,-42.92,22,5,1991,3.23,0.172,20,-0.9,1.44,71287,WOCE91
59.69,-42.92,22,5,1991,2.52,0.115,40,-0.9,0.62,71288,WOCE91
60.87,-48.09,26,5,1991,6.31,0.225,1,0,2.6,99109,WOCE91
60.87,-48.09,26,5,1991,6.35,0.207,20,0,2.8,99110,WOCE91
60.87,-48.09,26,5,1991,5.66,0.191,40,0.1,2.36,99111,WOCE91
59.87,-48.78,27,5,1991,4.52,0.162,1,3.5,1.02,99120,WOCE91
59.87,-48.78,27,5,1991,4.59,0.219,20,3.5,0.9,99121,WOCE91
59.87,-48.78,27,5,1991,4.7,0.187,40,3.6,0.63,99122,WOCE91
59.35,-49.31,28,5,1991,3.25,0.106,1,3.3,2.15,99131,WOCE91
59.35,-49.31,28,5,1991,3.4,0.132,20,3.3,2.04,99132,WOCE91
59.35,-49.31,28,5,1991,3.45,0.131,40,3.1,1.22,99133,WOCE91
58.7,-50.05,28,5,1991,1.78,0.061,1,3.9,0.62,99142,WOCE91
58.7,-50.05,28,5,1991,1.79,0.059,20,3.4,0.81,99143,WOCE91
58.7,-50.05,28,5,1991,2.5,0.14,40,3.2,0.47,99144,WOCE91
57.61,-51.22,29,5,1991,2.11,0.056,1,3.3,0.98,99153,WOCE91
57.61,-51.22,29,5,1991,1.7,0.077,20,3.3,1.01,99154,WOCE91
57.61,-51.22,29,5,1991,1.93,0.095,40,3.2,0.76,99155,WOCE91
56.2,-52.77,30,5,1991,3.54,0.189,1,1.4,2.94,99164,WOCE91
56.2,-52.77,30,5,1991,3.8,0.176,20,2.2,1.68,99165,WOCE91
56.2,-52.77,30,5,1991,4.19,0.138,40,2.4,1.29,99166,WOCE91
55.9,-53.08,30,5,1991,3.8,0.167,1,1.6,2.38,99175,WOCE91
55.9,-53.08,30,5,1991,3.05,0.12,20,1.4,3.47,99176,WOCE91
55.9,-53.08,30,5,1991,3.44,0.119,40,1.7,2.32,99177,WOCE91
55.12,-53.93,31,5,1991,2.03,0.08,1,0.4,0.61,99186,WOCE91
55.12,-53.93,31,5,1991,2.64,0.135,20,0.2,2.54,99187,WOCE91
55.12,-53.93,31,5,1991,2.36,0.129,40,0,2.55,99188,WOCE91
43.34,-65.16,4,4,1991,3.48,0.084,1,1.4,5.7,67472,JGOFS91
43.34,-65.16,4,4,1991,4.93,0.209,20,1.4,5.07,67473,JGOFS91
43.34,-65.16,4,4,1991,4.46,0.165,40,1.3,3.75,67474,JGOFS91
43.34,-65.16,5,4,1991,5.38,0.181,10,2,5.99,67475,JGOFS91
43.34,-65.16,5,4,1991,4.67,0.152,20,2,5.5,67476,JGOFS91
43.34,-65.16,5,4,1991,5.87,0.129,30,2,0.47,67477,JGOFS91
43.33,-65.15,6,4,1991,4.4,0.133,1,2,3.98,67478,JGOFS91
43.33,-65.15,6,4,1991,4.82,0.147,10,2,4.59,67479,JGOFS91
43.33,-65.15,6,4,1991,4.96,0.133,30,2,3.32,67480,JGOFS91
43.25,-65.23,7,4,1991,4.13,0.122,1,2.2,4.21,67481,JGOFS91
43.25,-65.23,7,4,1991,4.4,0.119,10,2,3.61,67482,JGOFS91
43.25,-65.23,7,4,1991,5.02,0.133,40,2,2.57,67483,JGOFS91
39.54,-63.95,14,4,1991,5.62,0.072,1,22,0.83,85273,JGOFS91
39.54,-63.95,14,4,1991,2.37,0.097,50,21.9,0.21,85274,JGOFS91
39.54,-63.95,14,4,1991,1.24,0.086,75,21.6,0.12,85275,JGOFS91
40.25,-64.58,15,4,1991,4.68,0.062,1,12.4,2.03,68001,JGOFS91
40.25,-64.58,15,4,1991,4.72,0.089,20,12.6,2,68002,JGOFS91
40.25,-64.58,15,4,1991,4.08,0.127,40,12.6,1.35,68003,JGOFS91
40.37,-64.77,16,4,1991,2.6,0.061,10,13.8,1.23,85298,JGOFS91
40.37,-64.77,16,4,1991,10.4,0.164,30,14.2,0.89,85299,JGOFS91
40.37,-64.77,16,4,1991,6.57,0.097,50,13.8,0.87,85300,JGOFS91
40.3,-64.92,17,4,1991,2.13,0.054,1,7.5,1.47,68008,JGOFS91
40.3,-64.92,17,4,1991,2.73,0.052,20,7.5,1.34,68009,JGOFS91
40.3,-64.92,17,4,1991,2.11,0.06,40,7.5,1.22,68010,JGOFS91
43.32,-65.21,18,4,1991,1.64,0.05,1,1.8,1.93,68022,JGOFS91
43.32,-65.21,18,4,1991,3.35,0.071,10,1.8,1.76,68023,JGOFS91
43.32,-65.21,18,4,1991,2.47,0.074,20,1.8,1.84,68024,JGOFS91
42.46,-58.64,6,4,1990,6.42,0.144,25,13.3,0.58,67001,JGOFS90
42.46,-58.64,6,4,1990,7.01,0.135,15,11.3,1.44,67002,JGOFS90
42.46,-58.64,6,4,1990,7.3,0.12,5,7.5,1.55,67003,JGOFS90
40.92,-54.5,7,4,1990,8.98,0.2,40,14,0.11,67004,JGOFS90
40.92,-54.5,7,4,1990,7.89,0.146,20,15.8,2.4,67005,JGOFS90
40.92,-54.5,7,4,1990,10.71,0.121,5,16.3,1.93,67006,JGOFS90
40.01,-55.77,26,4,1990,3.79,0.066,1,18.7,0.63,67462,JGOFS90
40.45,-56.33,26,4,1990,3.37,0.054,1,18.7,0.87,67463,JGOFS90
41.78,-58.83,27,4,1990,3.59,0.065,1,14.1,2.13,67464,JGOFS90
42.33,-59.57,27,4,1990,3.86,0.069,1,14.6,1.18,67465,JGOFS90
40.63,-47.17,28,4,1989,3.7,0.142,50,15,1.53,61996,JGOFS89
40.63,-47.17,28,4,1989,4.82,0.142,40,15,1.8,61995,JGOFS89
40.63,-47.17,28,4,1989,4.82,0.106,30,15,2.15,61994,JGOFS89
40.53,-47.17,29,4,1989,4.11,0.089,1,15.4,1.92,62612,JGOFS89
40.53,-47.17,29,4,1989,4.62,0.133,10,15.4,1.89,62613,JGOFS89
40.53,-47.17,29,4,1989,2.9,0.137,70,14.4,0.14,62614,JGOFS89
40.38,-47.22,30,4,1989,3.51,0.132,20,15.3,1.77,62628,JGOFS89
40.38,-47.22,30,4,1989,3.82,0.115,30,15.3,1.8,62629,JGOFS89
40.38,-47.22,30,4,1989,3.82,0.141,40,14.9,0.74,62630,JGOFS89
40.07,-47.18,2,5,1989,4.56,0.117,30,15.3,1.53,62652,JGOFS89
40.07,-47.18,2,5,1989,5.15,0.151,20,15.3,1.44,62653,JGOFS89
40.07,-47.18,2,5,1989,5.39,0.143,10,15.3,1.56,62654,JGOFS89
39.94,-47.06,3,5,1989,6.29,0.137,40,14.6,0.71,62666,JGOFS89
39.94,-47.06,3,5,1989,5.89,0.225,50,14.7,0.28,62667,JGOFS89
39.94,-47.06,3,5,1989,2.11,0.192,70,14.7,0.09,62668,JGOFS89
39.89,-46.9,4,5,1989,5.65,0.113,1,15.4,1.33,62669,JGOFS89
39.89,-46.9,4,5,1989,4.51,0.078,10,15.4,1.35,62670,JGOFS89
42.33,-42.65,5,5,1989,3.53,0.116,1,13.7,1.35,62675,JGOFS89
42.33,-42.65,5,5,1989,4.35,0.123,20,13.7,1.27,62676,JGOFS89
42.33,-42.65,5,5,1989,4.45,0.122,40,13.4,1.3,62677,JGOFS89
44.89,-52.5,15,5,1989,3.27,0.093,10,5.3,0.72,63381,JGOFS89
44.73,-52.5,15,5,1989,3.97,0.08,20,4,0.73,63382,JGOFS89
44.73,-52.5,15,5,1989,1.39,0.064,40,2,4.42,63383,JGOFS89
44.7,-53.78,15,5,1989,2.65,0.089,10,4,0.36,63384,JGOFS89
44.7,-53.78,15,5,1989,1.52,0.067,30,2.8,0.81,63385,JGOFS89
44.7,-53.78,15,5,1989,1.61,0.154,45,1.5,1.18,63386,JGOFS89
40.38,-47.22,1,5,1989,4.82,0.143,70,14.5,0.19,62636,JGOFS89
40.38,-47.22,1,5,1989,5.74,0.136,50,15.2,1.03,62635,JGOFS89
40.38,-47.22,1,5,1989,5.26,0.161,1,15.3,1.06,62634,JGOFS89
40.21,-47.22,1,5,1989,6.52,0.168,10,15.3,0.98,62637,JGOFS89
40.7,-47.13,27,4,1989,3.65,0.074,20,14.7,1.65,61990,JGOFS89
40.7,-47.13,27,4,1989,5.07,0.137,10,14.8,1.44,61989,JGOFS89
40.7,-47.13,27,4,1989,5.32,0.112,1,14.8,1.44,61988,JGOFS89
44.67,-55,16,5,1989,4.38,0.108,1,7.2,0.45,63387,JGOFS89
44.67,-55,16,5,1989,4.94,0.139,20,7,0.48,63388,JGOFS89
44.67,-55,16,5,1989,2.81,0.153,40,6.4,0.75,63389,JGOFS89
44.69,-54.97,16,5,1989,3.24,0.074,10,7.2,0.43,63391,JGOFS89
44.69,-54.97,16,5,1989,2.59,0.125,30,6.3,1.02,63392,JGOFS89
44.68,-54.97,16,5,1989,2.01,0.121,50,7.4,0.67,63393,JGOFS89
44.87,-46.92,14,5,1989,1.88,0.067,10,3,1.77,63378,JGOFS89
44.87,-46.92,14,5,1989,1.82,0.063,20,3,2.24,63379,JGOFS89
44.87,-46.92,14,5,1989,1.56,0.129,35,1,0.88,63380,JGOFS89
43.73,-63.02,8,9,1988,4.07,0.096,5,14.6,0.69,51358,SARGASSO88
43.73,-63.02,8,9,1988,1.01,0.052,15,4.9,1.88,51359,SARGASSO88
